SeniorCitizen,tenure,MonthlyCharges,gender_Male,Partner_Yes,Dependents_Yes,MultipleLines_No phone service,MultipleLines_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,predicted_prob,Churn,delta_pred,Tenure,MonthlyCharges_or,Risk level,TotalCharges,AvgTotChargesLeft,targeting
1.0,-0.38388088885106114,-1.4641819699082799,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9374018,No,1.0,23.0,20.75,Very high risk,485.2,422.5492881266722,False
0.0,-1.1987601143772668,-0.48691293484284354,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.55302554,No,0.0,3.0,50.15,Low-medium-risk,160.85,1831.0469152155795,True
0.0,1.5718292524118322,-0.20436916620147588,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.33637503,No,-1.0,71.0,58.65,Low-medium-risk,4145.25,-2957.8450168867053,False
0.0,-0.9542963467194051,1.033837349315106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25252303,No,-1.0,9.0,95.9,Low-medium-risk,827.45,1408.4976270889072,True
0.0,-1.2802480369298874,-0.5085192230330657,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00736089,No,0.0,1.0,49.5,Low-medium-risk,49.5,1971.8966779244702,True
0.0,-0.5876006952326126,-0.24425769824496293,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.053595953,Yes,0.0,18.0,57.45,Low-medium-risk,990.85,774.6736948988989,True
0.0,-0.8320644628904743,-0.37057138304933923,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4475475,Yes,0.0,12.0,53.65,Low-medium-risk,696.35,1197.2229830255712,True
0.0,1.5718292524118322,0.5086383440758576,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.1720449,No,0.0,71.0,80.1,Low-medium-risk,5585.4,-2957.8450168867053,False
0.0,1.2866215234776603,-1.3428543516093396,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.20002098,No,0.0,64.0,24.4,Low-medium-risk,1601.2,-2464.8708474055875,False
0.0,-1.1580161531009565,-0.8226414128755275,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.041191027,No,0.0,4.0,40.05,Low-medium-risk,162.45,1760.622033861134,True
0.0,-0.38388088885106114,-1.5057325241202457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.96209985,No,1.0,23.0,19.5,Very high risk,470.2,422.5492881266722,False
0.0,0.2680224915699033,-0.4569965358102282,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.579866,No,0.0,39.0,51.05,Low-medium-risk,2066.0,-704.2488135444536,False
0.0,-0.18016108246950976,-0.34730307269063826,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.46198836,No,0.0,28.0,54.35,Low-medium-risk,1426.45,70.42488135444536,False
1.0,-1.1172721918246462,0.6615443835758922,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.31971604,No,0.0,5.0,84.7,Low-medium-risk,392.5,1690.1971525066888,True
1.0,0.512486259227765,0.7080810042932936,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.97788006,No,0.0,45.0,86.1,Very high risk,3861.45,-1126.7981016711258,False
0.0,0.18653456901728277,0.18454402122252414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.12760985,No,0.0,37.0,70.35,Low-medium-risk,2552.9,-563.3990508355629,False
1.0,1.1236456783724194,1.5025276008260804,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7646998,No,-1.0,60.0,110.0,High risk,6668.35,-2183.171321987806,False
1.0,-0.9950403079957154,1.1900674331520973,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7321572,Yes,-1.0,8.0,100.6,High risk,819.4,1478.9225084433526,True
0.0,0.5939741817803856,1.0005969059455335,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.35322493,No,0.0,47.0,94.9,Low-medium-risk,4615.25,-1267.6478643800165,False
0.0,-0.26164900502213034,0.6299659623747981,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.18213712,Yes,0.0,26.0,83.75,Low-medium-risk,2070.6,211.2746440633361,False
1.0,-1.1987601143772668,0.7812099797063535,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.936229,Yes,0.0,3.0,88.3,Very high risk,273.75,1831.0469152155795,True
0.0,0.7162060656093164,0.16459975520078074,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07313666,No,0.0,50.0,69.75,Low-medium-risk,3557.7,-1478.9225084433526,False
0.0,-0.22090504374582004,0.22609457543448996,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017399004,No,0.0,27.0,71.6,Low-medium-risk,1957.1,140.84976270889072,False
1.0,-0.9950403079957154,0.9075236645107296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.009956493,Yes,0.0,8.0,92.1,Low-medium-risk,729.95,1478.9225084433526,True
0.0,1.2051336009250397,-1.367784684136519,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.009759468,No,0.0,62.0,23.65,Low-medium-risk,1416.75,-2324.021084696697,False
0.0,1.5718292524118322,0.5668091199726097,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6829009,No,0.0,71.0,81.85,Low-medium-risk,5924.4,-2957.8450168867053,False
0.0,1.368109446030281,-1.3195860412506386,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.44729385,No,0.0,66.0,25.1,Low-medium-risk,1697.7,-2605.7206101144784,False
0.0,1.4495973685829016,1.658757684663072,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4857728,No,-1.0,68.0,114.7,Low-medium-risk,7849.85,-2746.570372823369,False
0.0,-0.791320501614164,-0.5201533782124163,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8771179,No,0.0,13.0,49.15,High risk,649.4,1126.7981016711258,True
0.0,0.9606698332671781,0.5352306987715161,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0651137,No,0.0,56.0,80.9,Low-medium-risk,4557.5,-1901.4717965700247,False
0.0,0.22727853029359305,0.4870320558856357,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.70943797,Yes,0.0,38.0,79.45,High risk,3013.05,-633.8239321900082,False
1.0,-0.7505765403378537,0.8526769329509349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.44955277,Yes,-1.0,14.0,90.45,Low-medium-risk,1266.1,1056.3732203166803,True
0.0,-0.6690886177852331,-1.5123806127941604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.078295484,No,0.0,16.0,19.3,Low-medium-risk,360.35,915.5234576077897,True
0.0,-0.7505765403378537,0.17955795471708852,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.46386054,No,0.0,14.0,70.2,Low-medium-risk,1046.5,1056.3732203166803,True
0.0,-0.01718523736426863,0.16459975520078074,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.090225086,Yes,0.0,32.0,69.75,Low-medium-risk,2347.9,-211.2746440633361,False
0.0,-0.9950403079957154,-0.3506271170275956,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.48532537,No,0.0,8.0,54.25,Low-medium-risk,447.75,1478.9225084433526,True
0.0,0.4309983366751445,1.1468548567716528,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07431148,No,0.0,43.0,99.3,Low-medium-risk,4209.95,-985.9483389622351,False
0.0,0.797693988161937,0.30587163952146457,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.66225314,No,-1.0,52.0,74.0,Low-medium-risk,3877.65,-1619.7722711522433,False
0.0,-1.1987601143772668,-0.4835888905058862,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.764161,No,-1.0,3.0,50.25,High risk,152.3,1831.0469152155795,True
0.0,-0.13941712119319946,-1.495760391109374,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.60401464,No,0.0,29.0,19.8,Low-medium-risk,572.2,0.0,False
0.0,-1.2802480369298874,-1.5007464576148097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.37219307,Yes,0.0,1.0,19.65,Low-medium-risk,19.65,1971.8966779244702,True
1.0,-0.8320644628904743,-0.7029758167450658,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.96340996,Yes,0.0,12.0,43.65,Very high risk,526.95,1197.2229830255712,True
0.0,-0.6690886177852331,-0.9738854302070831,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.587675,No,-1.0,16.0,35.5,Low-medium-risk,552.7,915.5234576077897,True
0.0,0.3087664528462136,0.5302446322660801,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.03037566,No,0.0,40.0,80.75,Low-medium-risk,3208.65,-774.6736948988989,False
0.0,-1.1172721918246462,-0.8409236567287923,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.95638853,Yes,0.0,5.0,39.5,Very high risk,210.75,1690.1971525066888,True
0.0,0.3087664528462136,1.0737258813585928,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7353768,Yes,-1.0,40.0,97.1,High risk,3706.95,-774.6736948988989,False
0.0,0.1457906077409725,-1.504070501951767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.91811305,No,0.0,36.0,19.55,Very high risk,620.75,-492.97416948111754,False
0.0,-1.1172721918246462,0.5053142997389005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7268013,Yes,-1.0,5.0,80.0,High risk,412.5,1690.1971525066888,True
0.0,-0.9135523854430948,0.6615443835758922,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.076554544,Yes,0.0,10.0,84.7,Low-medium-risk,832.05,1338.072745734462,True
0.0,-1.2395040756535771,0.8227605339183194,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.081932105,Yes,0.0,2.0,89.55,Low-medium-risk,185.55,1901.4717965700247,True
0.0,-0.38388088885106114,0.8576629994563706,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.16355503,Yes,0.0,23.0,90.6,Low-medium-risk,1943.2,422.5492881266722,False
0.0,-0.26164900502213034,-1.4874502802669807,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.21320845,No,0.0,26.0,20.05,Low-medium-risk,505.9,211.2746440633361,False
1.0,1.6125732136881425,1.582304664913055,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.09615674,No,0.0,72.0,112.4,Low-medium-risk,8046.85,-3028.2698982411507,False
0.0,0.06430268518835193,-0.48525091267436476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583301,No,-1.0,34.0,50.2,Low-medium-risk,1815.3,-352.1244067722268,False
0.0,-0.9135523854430948,-0.08470357007101424,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014055894,No,0.0,10.0,62.25,Low-medium-risk,612.95,1338.072745734462,True
0.0,-0.7505765403378537,-0.3024284741417151,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2422757,No,0.0,14.0,55.7,Low-medium-risk,795.15,1056.3732203166803,True
0.0,-0.38388088885106114,0.8393807556031058,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42349374,Yes,-1.0,23.0,90.05,Low-medium-risk,2169.8,422.5492881266722,False
0.0,0.5939741817803856,-1.5007464576148097,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22845295,No,0.0,47.0,19.65,Low-medium-risk,973.1,-1267.6478643800165,False
0.0,-0.3431369275747509,0.8127884009074476,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.88818115,No,0.0,24.0,89.25,High risk,2210.2,352.1244067722268,False
0.0,0.6754621043330061,1.1385447459292597,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.77788526,Yes,-1.0,49.0,99.05,High risk,4853.75,-1408.4976270889072,False
1.0,-0.506112772679992,-0.3589372278699887,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.039081104,No,0.0,20.0,54.0,Low-medium-risk,1055.9,633.8239321900082,False
0.0,-1.2395040756535771,0.16459975520078074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98924655,Yes,0.0,2.0,69.75,Very high risk,144.55,1901.4717965700247,True
0.0,-1.2395040756535771,-0.5234774225493735,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5686582,Yes,0.0,2.0,49.05,Low-medium-risk,91.1,1901.4717965700247,True
0.0,-0.42462485012737144,-0.2675260086036639,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24526966,No,0.0,22.0,56.75,Low-medium-risk,1304.85,492.97416948111754,False
0.0,-1.0357842692720256,1.1053043025596871,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08359321,Yes,0.0,7.0,98.05,Low-medium-risk,713.0,1549.3473897977979,True
0.0,-1.2802480369298874,-1.4525478147289292,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.078536086,No,-1.0,1.0,21.1,Low-medium-risk,21.1,1971.8966779244702,True
0.0,1.082901717096109,1.0587676818422855,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13236131,No,0.0,59.0,96.65,Low-medium-risk,5580.8,-2112.7464406333606,False
0.0,1.0421577558197987,-1.3395303072723823,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.93534565,No,1.0,58.0,24.5,Very high risk,1497.9,-2042.3215592789154,False
0.0,0.3495104141225239,1.6521095959891574,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.012549399,Yes,0.0,41.0,114.5,Low-medium-risk,4527.45,-845.0985762533444,False
1.0,1.082901717096109,0.4787219450432425,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6691869,No,0.0,59.0,79.2,Low-medium-risk,4590.35,-2112.7464406333606,False
0.0,-1.1987601143772668,0.1579516665268661,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9512522,No,0.0,3.0,69.55,Very high risk,200.2,1831.0469152155795,True
0.0,-0.01718523736426863,-1.4874502802669807,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.025285063,No,0.0,32.0,20.05,Low-medium-risk,614.45,-211.2746440633361,False
1.0,0.5532302205040753,1.131896657255345,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7744084,No,-1.0,46.0,98.85,High risk,4564.9,-1197.2229830255712,False
0.0,-1.2395040756535771,0.5368927209399946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.23854862,Yes,0.0,2.0,80.95,Low-medium-risk,171.15,1901.4717965700247,True
0.0,0.797693988161937,-1.5024084797832884,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.91389537,No,0.0,52.0,19.6,Very high risk,1012.4,-1619.7722711522433,False
1.0,-0.791320501614164,0.31584377253233625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.77883387,Yes,0.0,13.0,74.3,High risk,940.35,1126.7981016711258,True
1.0,-0.8728084241667845,0.8277466004237555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37695214,Yes,0.0,11.0,89.7,Low-medium-risk,1047.7,1267.6478643800165,True
0.0,-0.01718523736426863,0.7596036915161316,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23426704,No,0.0,32.0,87.65,Low-medium-risk,2766.4,-211.2746440633361,False
1.0,-0.6283446565089229,1.1850813666466615,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.018069733,Yes,0.0,17.0,100.45,Low-medium-risk,1622.45,845.0985762533444,True
0.0,-0.6690886177852331,0.33080197204864403,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.03030968,No,0.0,16.0,74.75,Low-medium-risk,1129.35,915.5234576077897,True
0.0,0.7569500268856267,1.4177644702336702,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.055528864,No,0.0,51.0,107.45,Low-medium-risk,5680.9,-1549.3473897977979,False
0.0,-0.13941712119319946,0.35074623807038746,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9512522,No,1.0,29.0,75.35,Very high risk,2243.9,0.0,False
0.0,1.5310852911355222,0.005045627026832042,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6866204,No,0.0,70.0,64.95,Low-medium-risk,4523.25,-2887.42013553226,False
0.0,1.5718292524118322,1.1850813666466615,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4175742,No,-1.0,71.0,100.45,Low-medium-risk,7159.7,-2957.8450168867053,False
0.0,0.3495104141225239,0.1230492009888149,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06713414,No,0.0,41.0,68.5,Low-medium-risk,2839.95,-845.0985762533444,False
0.0,-1.2802480369298874,0.5235965435921655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.46365452,No,0.0,1.0,80.55,Low-medium-risk,80.55,1971.8966779244702,True
0.0,-1.0357842692720256,0.5468648539508664,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40756053,No,0.0,7.0,81.25,Low-medium-risk,580.1,1549.3473897977979,True
0.0,-0.3023929662984406,0.8510149107824564,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.22973041,Yes,0.0,25.0,90.4,Low-medium-risk,2178.6,281.69952541778144,False
0.0,1.4088534073065913,0.8227605339183194,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.94533086,No,0.0,67.0,89.55,Very high risk,6038.55,-2676.145491468924,False
0.0,-1.1172721918246462,-0.3024284741417151,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.39674282,No,0.0,5.0,55.7,Low-medium-risk,259.4,1690.1971525066888,True
0.0,-0.7098325790615434,-1.3295581742615106,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.033419833,No,0.0,15.0,24.8,Low-medium-risk,324.15,985.9483389622351,True
0.0,-0.506112772679992,-1.4891123024354593,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8650662,No,1.0,20.0,20.0,High risk,417.65,633.8239321900082,False
0.0,-1.1987601143772668,-0.28747027462540753,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.05958033,Yes,0.0,3.0,56.15,Low-medium-risk,168.15,1831.0469152155795,True
0.0,0.8791819107145575,1.3429734726521318,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.008161698,No,0.0,54.0,105.2,Low-medium-risk,5637.85,-1760.622033861134,False
0.0,0.3902543753988342,-1.504070501951767,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.012037629,No,0.0,42.0,19.55,Low-medium-risk,839.4,-915.5234576077897,False
0.0,-0.9542963467194051,0.4970041888965074,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.30969867,No,0.0,9.0,79.75,Low-medium-risk,769.1,1408.4976270889072,True
0.0,1.24587756220135,1.0853600365379437,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.060679767,No,0.0,63.0,97.45,Low-medium-risk,6253.0,-2394.4459660511425,False
0.0,1.4903413298592119,-1.3478404181147754,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7461176,No,-1.0,69.0,24.25,High risk,1641.8,-2816.9952541778143,False
